app_id,franchise_name,steamdb_score,pub_link,dev_link
610810,NA,62.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Xorcerox,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Xorcerox
643620,NA,76.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Screaming+Villains,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Screaming+Villains
414330,NA,41.79%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Culture+Shock+Games+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Culture+Shock+Games+LLC
545410,NA,66.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sometimes+You,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Piotr+Bunkowski
676490,NA,35.25%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Heroes+Dev+Team,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Heroes+Dev+Team
545430,NA,77.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Krispy+Animation,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Krispy+Animation
643870,NA,86.45%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Lokator+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Lokator+Studio
643880,2/name DYA Games Collection,86.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=DYA+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=DYA+Games
447290,NA,81.14%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Good+Shepherd+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Sobaka+Studio
709450,NA,80.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Connor+O.R.T.+Linning,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Connor+O.R.T.+Linning
545650,NA,48.17%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Double+Coconut,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Double+Coconut
643960,NA,79.31%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Armor+Games+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=IriySoft
545660,NA,77.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Double+Coconut,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Koreez
578430,NA,82.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Cardboard+Keep,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cardboard+Keep
676770,NA,78.38%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Flo+Kn%C3%B6dl,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Flo+Kn%C3%B6dl
578470,NA,62.89%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Space+Toast+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Space+Toast+Games
381890,NA,81.84%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bryan+Gale,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bryan+Gale
414700,2/name Outlast,88.29%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Red+Barrels,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Red+Barrels
644080,NA,73.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Spry+Fox+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Spry+Fox+LLC
414740,NA,51.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Starbreeze+Publishing+AB,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Lion+game+Lion
611350,NA,63.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=HFM+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=HFM+Games
545830,NA,63.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=RunServer,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Far+Mills
644160,NA,57.50%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=starmops,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KxONE
644200,3/name Notch Series（刻痕系列）,76.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=DigitalEZ,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Angels+Blue+Digital+Entertainment
545980,NA,85.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Beep+Games%2C+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Beep+Games%2C+Inc.
578830,NA,58.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Aldorlea+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=SimProse+Studios
611640,NA,70.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=JeliLiam,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=JeliLiam
578900,2/name Demonheart,87.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Rolling+Crown,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Rolling+Crown
578930,NA,87.02%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Fred+Wood,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Fred+Wood
382330,NA,48.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Stoic,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Alex+Thomas
480640,NA,61.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Asmodee+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Obsidian+Entertainment
710030,2/name Hajime Doujin Circle,82.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hajime+Doujin+Circle,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Hajime+Doujin+Circle
382360,NA,61.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Starbreeze+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Starbreeze+Studios
677280,2/name Sigi,78.16%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=pixel.lu,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=pixel.lu
611750,NA,52.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Steel+Arts,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Steel+Arts
546220,3/name Buka Entertainment,74.85%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Buka+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Buka+Development
415170,NA,87.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mahdi+Bahrami,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mahdi+Bahrami
513480,NA,78.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Windybeard,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Windybeard
579020,NA,70.46%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=System+3,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=System+3
644570,NA,89.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paradise+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Dieselmine
579050,NA,75.71%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=BeTomorrow,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=BeTomorrow
513550,NA,57.88%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Petite+Fleur+Productions,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Sylvain+Seccia
579110,NA,81.69%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ovid+Works,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ovid+Works
415300,3/name Idea Factory International,69.76%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Idea+Factory+International,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=COMPILE+HEART
579150,NA,59.88%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mihai+Morosanu,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mihai+Morosanu
448170,NA,69.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=White+Giant+RPG+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=White+Giant+RPG+Studios
612020,NA,82.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Berzerk+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Berzerk+Studio
612070,NA,75.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Spacelight+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Spacelight+Studio
579330,NA,32.07%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Karabas_Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Karabas_Studio
612100,NA,83.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=7DOTS,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Salamandra88
612110,NA,77.18%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=7DOTS,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Salamandra88
448290,NA,79.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=StarBlade,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=StarBlade
415600,NA,77.36%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PiBoSo,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PiBoSo
317370,NA,66.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CINEMAX%2C+s.r.o.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CINEMAX%2C+s.r.o.
743370,NA,65.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Soccer+Manager+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Soccer+Manager+Ltd
415880,NA,73.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=High+Horse+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=High+Horse+Entertainment
645260,NA,67.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Overgroup,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Overgroup
579780,NA,58.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Virtual+Imagineering+S.L.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Virtual+Imagineering+S.L.
743640,NA,76.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MGG+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=OfficialAndy
579820,NA,52.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Crytek,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Crytek
612620,2/name Detective Butler,73.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Goldbar+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Goldbar+Games
448800,NA,80.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vivid+Helix,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Vivid+Helix
678190,2/name King of Series,47.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=King+Key+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=King+Key+Games
579940,NA,83.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Temple+Gates+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Temple+Gates+Games
645480,NA,54.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sony+Pictures+Virtual+Reality,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CreateVR
514460,2/name Plug In Digital,57.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Plug+In+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MagicIndie
448930,NA,70.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Toni+Dom%C3%ADnguez,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Toni+Dom%C3%ADnguez
645630,3/name Car Mechanic Simulator,88.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PlayWay+S.A.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Red+Dot+Games
514580,NA,80.98%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=VaragtP,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=VaragtP
645690,NA,80.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Fantasia+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Fantasia+Studio
580200,NA,79.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Prideful+Sloth,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Prideful+Sloth
580200,NA,79.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Prideful+Sloth,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Prideful+Sloth
678530,NA,76.34%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Parrott+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Parrott+Studios
613010,NA,62.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Luo+Zhi+En,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Luo+Zhi+En
645790,NA,69.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Insane+Dreamers,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Insane+Dreamers
350880,NA,57.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vionsoft,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Vionsoft
645820,2/name HeroCraft PC,78.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=HeroCraft+PC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pavel+Kostin
580300,NA,77.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Garden+Shed+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Garden+Shed+Studios
514810,NA,70.25%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Joshua+Missile,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Joshua+Missile
613270,NA,51.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Corpix+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Corpix+Games
514990,2/name Outbreak,58.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Dead+Drop+Studios+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Dead+Drop+Studios+LLC
744420,2/name Adventures Of Pipi,67.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ghost_RUS+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nikita+%26quot%3BGhost_RUS%26quot%3B
744430,NA,70.86%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ghost_RUS+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nikita+%26quot%3BGhost_RUS%26quot%3B
613390,NA,82.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Volker+Elzner,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Volker+Elzner
613410,NA,39.24%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Digital+Cookie+Co.%2C+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Digital+Cookie+Co.%2C+Ltd.
678970,2/name AM Hidden Object Games,81.34%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Artifex+Mundi,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Orchid+Games
580680,NA,50.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Deceptive+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Deceptive+Games
744520,2/name NEKO-NIN exHeart,85.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sekai+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Whirlpool
547930,NA,59.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=GFI,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Deep+Shadows
580710,NA,68.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Slitherine+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Every+Single+Soldier
449640,NA,64.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=nDreams,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Paw+Print+Games+Ltd.
580720,NA,82.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Slitherine+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Every+Single+Soldier
580870,NA,56.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Electrovore,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Electrovore
